ObservationIdentifier,DateOfObservation,DutchName,ScientificName,Kingdom,QuantificationOfInvasion,QuantificationUnit,ValidationStatus,SamplingProtocol,CoordinateUncertainty,XLambert72,YLambert72,ID,ESRI_OID,Shape
Exo_1810,2022-05-05T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,120998.00000000,183378.00000000,1810,674,POINT (120998.00000000 183378.00000000)
Exo_1811,2022-04-05T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,121255.00000000,183738.00000000,1811,675,POINT (121255.00000000 183738.00000000)
Exo_1518,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,109082.69680000,191058.64430000,1518,676,POINT (109082.69680000 191058.64430000)
Exo_1519,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,109160.58780000,191148.51860000,1519,677,POINT (109160.58780000 191148.51860000)
Exo_1580,2021-06-09T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,115755.25640000,174318.90110000,1580,678,POINT (115755.25640000 174318.90110000)
Exo_1581,2021-06-09T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,114936.22510000,170968.97070000,1581,679,POINT (114936.22510000 170968.97070000)
Exo_1582,2021-06-09T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,117353.84540000,171028.99160000,1582,680,POINT (117353.84540000 171028.99160000)
Exo_1584,2021-06-03T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,90755.95470000,179179.84670000,1584,681,POINT (90755.95470000 179179.84670000)
Exo_1512,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,113452.59100000,161855.97340000,1512,682,POINT (113452.59100000 161855.97340000)
Exo_1513,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,110442.96920000,187799.56050000,1513,683,POINT (110442.96920000 187799.56050000)
Exo_1514,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,108818.52090000,191273.25320000,1514,684,POINT (108818.52090000 191273.25320000)
Exo_1515,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,108894.77790000,191250.92080000,1515,685,POINT (108894.77790000 191250.92080000)
Exo_1516,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,108881.16060000,191275.43190000,1516,686,POINT (108881.16060000 191275.43190000)
Exo_1517,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,108880.61590000,191213.88170000,1517,687,POINT (108880.61590000 191213.88170000)
Exo_1506,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,100339.49720000,180473.34050000,1506,688,POINT (100339.49720000 180473.34050000)
Exo_1507,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,100350.18810000,180481.95260000,1507,689,POINT (100350.18810000 180481.95260000)
Exo_1508,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,100634.08950000,180370.29260000,1508,690,POINT (100634.08950000 180370.29260000)
Exo_1509,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,100630.22890000,180385.14100000,1509,691,POINT (100630.22890000 180385.14100000)
Exo_1510,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,86204.26440000,201331.34140000,1510,692,POINT (86204.26440000 201331.34140000)
Exo_1511,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,113458.77990000,161877.90760000,1511,693,POINT (113458.77990000 161877.90760000)
Exo_1500,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,134861.48280000,187161.21280000,1500,694,POINT (134861.48280000 187161.21280000)
Exo_1501,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,135025.22710000,186698.67370000,1501,695,POINT (135025.22710000 186698.67370000)
Exo_1502,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,125009.33350000,197596.47100000,1502,696,POINT (125009.33350000 197596.47100000)
Exo_1503,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,139801.97840000,202265.03950000,1503,697,POINT (139801.97840000 202265.03950000)
Exo_1504,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,85474.38620000,211892.37740000,1504,698,POINT (85474.38620000 211892.37740000)
Exo_1505,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,85460.88000000,211492.01380000,1505,699,POINT (85460.88000000 211492.01380000)
Exo_1494,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,101020.57970000,191334.02250000,1494,700,POINT (101020.57970000 191334.02250000)
Exo_1495,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,100836.13910000,191638.08100000,1495,701,POINT (100836.13910000 191638.08100000)
Exo_1496,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,127873.31220000,180976.41530000,1496,702,POINT (127873.31220000 180976.41530000)
Exo_1497,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,127747.23700000,180874.90340000,1497,703,POINT (127747.23700000 180874.90340000)
Exo_1498,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,133384.37230000,187785.07730000,1498,704,POINT (133384.37230000 187785.07730000)
Exo_1499,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,133385.31850000,187778.92730000,1499,705,POINT (133385.31850000 187778.92730000)
Exo_1488,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,120023.64980000,189238.00810000,1488,706,POINT (120023.64980000 189238.00810000)
Exo_1489,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,128102.50370000,214141.28600000,1489,707,POINT (128102.50370000 214141.28600000)
Exo_1490,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,128177.80300000,214142.97180000,1490,708,POINT (128177.80300000 214142.97180000)
Exo_1491,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,128784.47790000,179807.15930000,1491,709,POINT (128784.47790000 179807.15930000)
Exo_1492,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,129198.56770000,177109.30890000,1492,710,POINT (129198.56770000 177109.30890000)
Exo_1493,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,108574.97960000,167280.85910000,1493,711,POINT (108574.97960000 167280.85910000)
Exo_1482,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,109350.05860000,185237.61910000,1482,712,POINT (109350.05860000 185237.61910000)
Exo_1483,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,114666.05440000,161109.25140000,1483,713,POINT (114666.05440000 161109.25140000)
Exo_1484,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,114743.55240000,161036.25910000,1484,714,POINT (114743.55240000 161036.25910000)
Exo_1485,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,119932.35420000,184179.78690000,1485,715,POINT (119932.35420000 184179.78690000)
Exo_1486,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,119956.77210000,184178.94900000,1486,716,POINT (119956.77210000 184178.94900000)
Exo_1487,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,120043.01870000,189299.74620000,1487,717,POINT (120043.01870000 189299.74620000)
Exo_1476,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,106381.70470000,185179.51180000,1476,718,POINT (106381.70470000 185179.51180000)
Exo_1477,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,105376.22780000,204189.84780000,1477,719,POINT (105376.22780000 204189.84780000)
Exo_1478,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,111232.96660000,193116.04140000,1478,720,POINT (111232.96660000 193116.04140000)
Exo_1479,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,111284.83460000,193119.25440000,1479,721,POINT (111284.83460000 193119.25440000)
Exo_1480,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,110260.70650000,185970.09360000,1480,722,POINT (110260.70650000 185970.09360000)
Exo_1481,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,110283.14230000,185961.39400000,1481,723,POINT (110283.14230000 185961.39400000)
Exo_1466,2021-06-24T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,139507.04060000,209595.35880000,1466,724,POINT (139507.04060000 209595.35880000)
Exo_1467,2021-06-24T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,142790.16970000,212175.09450000,1467,725,POINT (142790.16970000 212175.09450000)
Exo_1472,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,108877.37090000,181838.09860000,1472,726,POINT (108877.37090000 181838.09860000)
Exo_1473,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,108213.58460000,182460.92620000,1473,727,POINT (108213.58460000 182460.92620000)
Exo_1474,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,108420.28250000,182571.84230000,1474,728,POINT (108420.28250000 182571.84230000)
Exo_1475,2021-06-25T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,108462.16110000,182740.60070000,1475,729,POINT (108462.16110000 182740.60070000)
Exo_1100,2020-05-28T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,10,m²,approved by experts,casual observation,,80027.93210000,198074.72570000,1100,730,POINT (80027.93210000 198074.72570000)
Exo_1115,2020-11-08T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,10,m²,approved by experts,casual observation,,108455.16250000,182682.80730000,1115,731,POINT (108455.16250000 182682.80730000)
Exo_1462,2021-06-24T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,140364.76030000,206927.06410000,1462,732,POINT (140364.76030000 206927.06410000)
Exo_1463,2021-06-24T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,140316.76300000,207145.90680000,1463,733,POINT (140316.76300000 207145.90680000)
Exo_1464,2021-06-24T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,140322.33240000,207111.56220000,1464,734,POINT (140322.33240000 207111.56220000)
Exo_1465,2021-06-24T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,140271.74380000,207169.11260000,1465,735,POINT (140271.74380000 207169.11260000)
Exo_1082,2020-05-08T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,10,m²,approved by experts,casual observation,,86176.92030000,193122.22140000,1082,736,POINT (86176.92030000 193122.22140000)
Exo_1083,2020-05-08T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,10,m²,approved by experts,casual observation,,85383.99410000,192589.99250000,1083,737,POINT (85383.99410000 192589.99250000)
Exo_1084,2020-05-15T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,1,m²,approved by experts,casual observation,,87157.75170000,194409.11820000,1084,738,POINT (87157.75170000 194409.11820000)
Exo_1092,2020-05-15T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,3,m²,approved by experts,casual observation,,86996.84730000,195875.20220000,1092,739,POINT (86996.84730000 195875.20220000)
Exo_1093,2020-05-20T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,1,m²,approved by experts,casual observation,,84849.81850000,195921.24740000,1093,740,POINT (84849.81850000 195921.24740000)
Exo_1095,2020-10-13T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,139804.83840000,202276.88790000,1095,741,POINT (139804.83840000 202276.88790000)
Exo_821,2020-05-04T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,104901.31660000,181511.04290000,821,742,POINT (104901.31660000 181511.04290000)
Exo_822,2020-05-04T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,104916.08440000,181517.19620000,822,743,POINT (104916.08440000 181517.19620000)
Exo_835,2020-05-08T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,10,m²,approved by experts,casual observation,,105047.60850000,192859.34710000,835,744,POINT (105047.60850000 192859.34710000)
Exo_849,2020-05-12T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,9,m²,approved by experts,casual observation,,102604.58100000,192241.63740000,849,745,POINT (102604.58100000 192241.63740000)
Exo_923,2020-06-16T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,113445.36240000,161852.16060000,923,746,POINT (113445.36240000 161852.16060000)
Exo_967,2020-07-07T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,0,m²,approved by experts,casual observation,,127954.73800000,168907.09770000,967,747,POINT (127954.73800000 168907.09770000)
Exo_595,2017-01-01T00:00:00,Japanse en andere invasieve duizendknopen,Fallopia / Reynoutria,Plantae,1,m²,approved by experts,casual observation,,102943.03680000,172543.38350000,595,748,POINT (102943.03680000 172543.38350000)
