type,language,license,rightsHolder,accessRights,datasetID,institutionCode,datasetName,basisOfRecord,samplingProtocol,occurrenceID,eventDate,organismQuantity,organismQuantityType,continent,countryCode,stateProvince,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimLatitude,verbatimLongitude,verbatimSRS,scientificName,kingdom,vernacularName
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_402,2020-01-28,,,Europe,BE,East Flanders,50.98823,3.53865,WGS84,30,186768.68050000,91716.26410000,EPSG:31370,Reynoutria,Plantae,
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_403,2020-01-28,,,Europe,BE,East Flanders,50.98887,3.53983,WGS84,30,186839.35680000,91799.85970000,EPSG:31370,Reynoutria,Plantae,
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_404,2020-01-28,,,Europe,BE,East Flanders,50.92711,3.69983,WGS84,30,179856.29490000,102972.07470000,EPSG:31370,Reynoutria,Plantae,
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_393,2020-01-28,,,Europe,BE,East Flanders,50.95345,3.78139,WGS84,30,182737.03590000,108729.16310000,EPSG:31370,Reynoutria,Plantae,
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_394,2020-01-28,,,Europe,BE,East Flanders,50.95369,3.78169,WGS84,30,182763.50510000,108750.00050000,EPSG:31370,Reynoutria,Plantae,
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_395,2020-01-28,,,Europe,BE,East Flanders,50.94931,3.77218,WGS84,30,182282.15910000,108078.05540000,EPSG:31370,Reynoutria,Plantae,
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_396,2020-01-28,,,Europe,BE,East Flanders,50.98045,3.72281,WGS84,30,185775.60420000,104638.98390000,EPSG:31370,Reynoutria,Plantae,
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_397,2020-01-28,,,Europe,BE,East Flanders,50.97809,3.72158,WGS84,30,185513.18540000,104549.91700000,EPSG:31370,Reynoutria,Plantae,
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_398,2020-01-28,,,Europe,BE,East Flanders,50.98682,3.71820,WGS84,30,186486.42730000,104321.56610000,EPSG:31370,Reynoutria,Plantae,
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_387,2020-01-28,,,Europe,BE,East Flanders,50.96089,4.02379,WGS84,30,183458.40030000,125764.90840000,EPSG:31370,Reynoutria,Plantae,
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_388,2020-01-28,,,Europe,BE,East Flanders,50.92685,4.01917,WGS84,30,179673.74990000,125422.18560000,EPSG:31370,Reynoutria,Plantae,
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_389,2020-01-28,,,Europe,BE,East Flanders,50.95965,4.02881,WGS84,30,183319.20460000,126116.73740000,EPSG:31370,Reynoutria,Plantae,
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_390,2020-01-28,,,Europe,BE,East Flanders,50.94096,3.94128,WGS84,30,181271.50590000,119955.14000000,EPSG:31370,Reynoutria,Plantae,
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_391,2020-01-28,,,Europe,BE,East Flanders,50.91855,3.95814,WGS84,30,178771.75700000,121126.36460000,EPSG:31370,Reynoutria,Plantae,
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_392,2020-01-28,,,Europe,BE,East Flanders,50.91336,3.92170,WGS84,30,178209.59820000,118560.83630000,EPSG:31370,Reynoutria,Plantae,
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_381,2020-01-28,,,Europe,BE,East Flanders,50.94004,4.05592,WGS84,30,181128.66550000,128012.07140000,EPSG:31370,Reynoutria,Plantae,
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_382,2020-01-28,,,Europe,BE,East Flanders,50.93812,4.05337,WGS84,30,180916.26010000,127832.45680000,EPSG:31370,Reynoutria,Plantae,
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_383,2020-01-28,,,Europe,BE,East Flanders,50.93761,4.05090,WGS84,30,180860.45460000,127658.56060000,EPSG:31370,Reynoutria,Plantae,
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_384,2020-01-28,,,Europe,BE,East Flanders,50.96160,4.02979,WGS84,30,183535.77680000,126186.86850000,EPSG:31370,Reynoutria,Plantae,
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_385,2020-01-28,,,Europe,BE,East Flanders,50.96046,4.02766,WGS84,30,183408.87930000,126036.24220000,EPSG:31370,Reynoutria,Plantae,
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_386,2020-01-28,,,Europe,BE,East Flanders,50.95953,4.02877,WGS84,30,183305.71050000,126113.61870000,EPSG:31370,Reynoutria,Plantae,
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_375,2020-01-28,,,Europe,BE,East Flanders,50.98034,3.80160,WGS84,30,185718.28780000,110171.86910000,EPSG:31370,Reynoutria,Plantae,
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_376,2020-01-28,,,Europe,BE,East Flanders,50.99985,3.95613,WGS84,30,187816.40170000,121035.29700000,EPSG:31370,Reynoutria,Plantae,
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_377,2020-01-28,,,Europe,BE,East Flanders,50.99287,4.14549,WGS84,30,186983.78270000,134325.12910000,EPSG:31370,Reynoutria,Plantae,
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_378,2020-01-28,,,Europe,BE,East Flanders,50.94391,4.08206,WGS84,30,181551.63550000,129851.50890000,EPSG:31370,Reynoutria,Plantae,
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_379,2020-01-28,,,Europe,BE,East Flanders,50.94341,4.07227,WGS84,30,181499.26480000,129162.63340000,EPSG:31370,Reynoutria,Plantae,
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_380,2020-01-28,,,Europe,BE,East Flanders,50.94265,4.06158,WGS84,30,181417.98160000,128411.31000000,EPSG:31370,Reynoutria,Plantae,
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_369,2020-01-28,,,Europe,BE,East Flanders,51.02841,3.78337,WGS84,30,191075.42170000,108933.83430000,EPSG:31370,Reynoutria,Plantae,
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_370,2020-01-28,,,Europe,BE,East Flanders,51.02849,3.78591,WGS84,30,191082.53700000,109111.71490000,EPSG:31370,Reynoutria,Plantae,
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_371,2020-01-28,,,Europe,BE,East Flanders,51.02901,3.78763,WGS84,30,191139.45870000,109232.67370000,EPSG:31370,Reynoutria,Plantae,
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_372,2020-01-28,,,Europe,BE,East Flanders,51.02836,3.78704,WGS84,30,191067.12060000,109191.16820000,EPSG:31370,Reynoutria,Plantae,
